article_id,score
2,0.24050929326645368
4,0.322007108414532
10,0.26405811838614307
13,0.23456251181997578
26,0.23150705027745844
27,0.20475678806889686
30,0.3020263989805567
36,0.20936951194398576
54,0.24089883364470221
60,0.2306975310678255
64,0.3226397304663202
67,0.23440039764089704
68,0.24302504915506798
71,0.19011338930472615
72,0.22235040270320391
81,0.2450831473458373
82,0.21318983031176733
83,0.2382809087279946
87,0.27119410785674
91,0.2041101355127954
92,0.217275456852324
93,0.24709875135043977
97,0.22317954678026675
102,0.302423796631006
103,0.18969632845784148
106,0.234647740116508
111,0.24271810595041368
113,0.23552678808552452
115,0.21595308344438205
117,0.2230352681865022
118,0.22859872049026678
121,0.26959748504021647
122,0.19097058024862076
127,0.2305263378689995
128,0.23721658148034316
129,0.28646223747688965
130,0.23913247799523993
133,0.3181409166248946
137,0.1902432648839318
142,0.19180227623190593
144,0.26153437434139043
148,0.28002759105641917
151,0.21005251269029887
153,0.24349922741549823
162,0.21577657760569505
163,0.2679003073939714
165,0.2303209540290541
168,0.3300477518752716
170,0.24108630519609378
174,0.20137839845089536
175,0.2788068612840926
177,0.29881300607821565
183,0.19223629815711138
184,0.22890571563065876
188,0.211630089858941
190,0.19450786102571951
191,0.2821013765941634
195,0.2050628450890193
197,0.2085912427973994
198,0.20715802004323208
201,0.20019360933927746
204,0.19896627692432525
209,0.2510250474602942
212,0.21234459559982902
217,0.21442476910622954
227,0.24619559930257068
229,0.20788055877246325
231,0.27706114112586566
234,0.1957995442433423
235,0.18016853808946423
236,0.20765731777605434
251,0.2914281305418639
256,0.2264689706468677
264,0.19815284799691335
267,0.23354698412210756
276,0.231618193789401
277,0.23106575869200868
282,0.2512142707124219
286,0.2539258754978057
292,0.22915020195754876
296,0.20140523327320609
301,0.20671133106339967
306,0.24188917931095788
308,0.2658890837601288
315,0.2338038693843266
321,0.24248597327995303
322,0.23831366147297975
324,0.23900020956018722
335,0.22517162741120728
338,0.2226080970443055
339,0.21404595416281907
341,0.266102554070328
342,0.24413417707571194
345,0.23291633262122677
350,0.2091870460757069
357,0.23252624556462279
359,0.25788704537562607
367,0.20154197140888228
372,0.28108599343513446
374,0.1980740802196617
381,0.22492191351452268
385,0.26298536817371465
395,0.24145075417838602
405,0.1701676788985693
406,0.2761843846729733
411,0.22459185003110793
420,0.3274185438685956
421,0.24119682324716293
422,0.2073635557383001
432,0.17326288575580592
438,0.23465993226476858
443,0.21390337639959853
447,0.18153484436576575
453,0.23879206608587802
454,0.2239944380093012
458,0.24189284741440636
463,0.1830659808204997
466,0.3196444179736898
467,0.2137627190911754
470,0.225932466133727
471,0.25933423066807865
473,0.2613541318748721
476,0.2094685673880789
477,0.2627075275965071
486,0.21153938791407503
493,0.24508909803297238
494,0.23962075181108522
495,0.2427973334244723
497,0.22637863339829356
499,0.24992631963458034
502,0.22373829368408432
504,0.24709554100766742
506,0.2010272125745425
507,0.269112626226436
519,0.23519991348491393
523,0.2279281635999442
524,0.2366607063752222
526,0.31571835221812566
529,0.31241462659465696
537,0.23414745324874536
545,0.26667921213239615
548,0.18674180262959258
550,0.2058032239964134
553,0.1895344203898584
559,0.2525473643361749
561,0.25092985026750225
562,0.20338181168437397
567,0.250122177334222
568,0.24741587012365257
577,0.20912226329173375
581,0.2580546619734061
587,0.22003962114476408
590,0.21392348608322892
593,0.2684906262193008
595,0.20519653685451986
602,0.3137755080877582
603,0.21909203033789643
608,0.2723747169659009
609,0.22921348696359398
611,0.2313365788624546
617,0.24776645686398532
619,0.20419371415180823
621,0.28434487176190876
623,0.3038677096429285
625,0.24600350383000077
627,0.2824301623266768
628,0.24923385243459312
629,0.258530945863912
633,0.2899764349691088
634,0.3067109059073081
635,0.29156977567440356
640,0.2026639473354583
644,0.2312351076365221
674,0.24237693878064998
678,0.23685962720382733
683,0.2167354084003731
686,0.22791323759507648
690,0.2312757285848473
691,0.20070335518790253
696,0.2495648342559786
705,0.20555501190981756
707,0.2420283197765043
709,0.19265205504290298
716,0.22916777927573123
717,0.2658314949701365
718,0.24769314038957485
719,0.19860783581434205
721,0.19472742708035548
731,0.2833007275496353
733,0.2269573213320498
734,0.20718537910274723
735,0.2005435308262583
742,0.24448713025591284
744,0.17789854982364106
746,0.2730386356542459
747,0.32121457292375094
748,0.29934860547583086
749,0.21719803748206773
755,0.2137658292515774
766,0.28900213117940365
768,0.2705965786432133
770,0.2866360171406857
771,0.2761056683877657
776,0.21880272097060977
793,0.2571371762410719
805,0.22042309409837776
810,0.23908864986494482
813,0.2592989127585118
823,0.19578093775795935
824,0.27562530749654995
826,0.2239147079954942
830,0.2096955404958857
834,0.25074009969829275
839,0.21766076651208668
841,0.18315899703949015
843,0.26788255922716697
845,0.24182004507613689
849,0.24059992383211612
850,0.2434416468630052
852,0.285943710292525
856,0.26714356118313515
860,0.22090957525733118
864,0.22417804711182068
874,0.2046980235555049
876,0.22278359798795572
878,0.3492932811419733
879,0.1877644555317529
882,0.2064987285829117
884,0.274502031647688
885,0.1809250971403239
886,0.19360600379271095
895,0.2553355653558598
897,0.20279419264471268
902,0.23329144145251993
906,0.18930300343290943
916,0.21752352915570583
919,0.20932756118697787
928,0.2824794687426105
931,0.21099736925384907
932,0.2631465046666506
934,0.3026616237396459
935,0.209786844743654
937,0.2645284756297827
938,0.260509152831151
945,0.2258193803712985
950,0.2886657268602489
954,0.2583163202103356
965,0.23443882664150137
967,0.2330895485337813
969,0.2977689886655712
972,0.2718044763332535
975,0.2283482684517367
977,0.2080032985140892
981,0.2720859464330843
991,0.28268948538762173
993,0.22977780674531564
998,0.2653321011869027
1001,0.22675134758514573
1007,0.22970135374782585
1008,0.26279600970700084
1011,0.2553965717695789
1014,0.2899475767569119
1017,0.2145232361538956
1022,0.28502692540134056
1025,0.2815551211677726
1027,0.2597623478602294
1035,0.217663824787956
1036,0.2196894440499673
1049,0.23613034602537306
1051,0.21848747758659381
1068,0.229476993461902
1070,0.2564707299009628
1073,0.2847719014725058
1075,0.2423048146285038
1082,0.2048162635597951
1083,0.1926117196922169
1086,0.24148723970280198
1087,0.23443407701323768
1094,0.25299973510315693
1102,0.239143184412466
1108,0.21122655897218043
1111,0.25034310541720883
1121,0.20765139018685358
1124,0.25964831581374925
1137,0.25544288400180454
1138,0.23453225304720604
1139,0.267723462715852
1142,0.18832822064860535
1146,0.2019270974267623
1149,0.2027881979546578
1151,0.2853807475454201
1153,0.18888472669016876
1155,0.1967857418086964
1158,0.2535735981814397
1159,0.1996138660229346
1164,0.2749558814969704
1165,0.29923600461574285
1169,0.2733670953174915
1181,0.20776741358580728
1186,0.22081610309870062
1187,0.23113604109333238
1189,0.250675930673312
1195,0.20242811662848784
1197,0.21379789250671496
1198,0.2458860015760183
1203,0.27625744170335004
1211,0.2704448471412514
1212,0.21919021370101585
1213,0.32431181743430654
1214,0.2887116129559642
1216,0.2563545903608691
1219,0.2997205924328471
1236,0.2524799336072801
1240,0.2297058815442626
1241,0.20425148921721129
1243,0.25440282035683787
1246,0.28604236118527077
1254,0.2207848856881079
1260,0.24883086643943267
1265,0.24978601663296213
1267,0.3256303045417184
1268,0.23376581481725167
1270,0.20339481476801394
1274,0.25658760196249886
1275,0.2349473292377423
1283,0.2404522776429051
1284,0.2203111811972825
1287,0.2179483507921843
1293,0.28075473045206567
1296,0.24667590019315905
1297,0.228198794415954
1300,0.21170159589735021
1303,0.20640083299578207
1304,0.196702335199995
1310,0.23355125753965358
1311,0.21520290599012645
1315,0.27927034440524534
1319,0.27859411776610343
1328,0.2728703166868574
1332,0.26184570226785253
1333,0.20675010381556921
1335,0.235572266238718
1340,0.2095321021509115
1341,0.23601075480714254
1347,0.25669382329892015
1348,0.19824465058273388
1350,0.313253262129301
1355,0.2704331221946015
1362,0.21095222891997267
1365,0.2981446499522763
1367,0.2784374461720184
1370,0.2638285018903047
1376,0.32566335013427183
1381,0.24478103340962334
1383,0.2666285805413404
1386,0.2766545313180052
1389,0.2736097533661517
1391,0.2359186700616317
1395,0.2714887713198815
1397,0.20879694867970378
1398,0.27189325050009444
1403,0.25060876949177524
1407,0.22328131827549655
1410,0.27072591229403686
1418,0.19656023344013576
1419,0.22399641948738258
1422,0.24538934580187832
1426,0.246316913746127
1427,0.21087902171188566
1428,0.21329949124029926
1435,0.21793736277820008
1438,0.21818203548999354
1445,0.2380845652575299
1447,0.20816409228496763
1452,0.21742280515072565
1453,0.2676779603956375
1455,0.18898734915516366
1456,0.19463998983919392
1457,0.2503514815193685
1458,0.21193269918918467
1459,0.2176151632630329
1461,0.25123361884164236
1463,0.2691454328918734
1464,0.19732116132485952
1467,0.2422255049136464
1473,0.2642860699048781
1474,0.2949497409283768
1478,0.1928567270592613
1483,0.19143547616520587
1485,0.25179388573191985
1487,0.21021708009263032
1488,0.21401665963177877
1494,0.21066899313041057
